Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Tunisia,0.4133699995,0.4170446429,0.4173358724,0.4445534482,0.6181383965,0.5418328866,0.621834111,0.651323081,0.7424486401,0.7787984727,0.7393663461,0.8139773853,0.8953816003,0.8927966786,0.9759257766,0.9807773216,1.010780816,1.14160962,1.236218759,1.412302142,1.489457707,1.501228166,1.413372559,1.629641049,1.618353768,1.62897952,1.604770457,1.525707748,1.581675927,1.641917687,1.668181375,1.710993704,1.762277169,1.878140514,1.856618639,1.867315405,1.899143605,1.935047337,1.989513623,2.063745821,2.155876793,2.210556248,2.201339829,2.199032667,2.277925238,2.289552615,2.359523786,2.379490038,2.380352252,2.383691484,2.580100411,2.394368505,2.459667854,2.444090628,2.605937977,2.653857785,2.564592069,2.614261782,2.592258865
Turkey,0.612271456,0.6168792815,0.750243117,0.7676379437,0.8707898868,0.8842807134,0.9946306305,1.032197801,1.091947115,1.13955118,1.222603341,1.336297122,1.4720211,1.587466688,1.593322415,1.672672442,1.834341211,1.984330046,1.837687613,1.757845151,1.722847354,1.775448215,1.890011889,1.923416672,1.991029501,2.171962193,2.331644595,2.542167863,2.426526063,2.62898937,2.581889114,2.62250984,2.687584443,2.747035115,2.674057416,2.876905529,3.120830864,3.206588634,3.160786872,3.096453342,3.425353078,3.081057629,3.194701965,3.316114133,3.35169203,3.460942882,3.797296643,4.152950567,4.07846721,4.035674787,4.108009911,4.326061043,4.405564525,4.190557754,4.410763371,4.47717596,4.692471556,5.127196701,5.01541837
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122334456,1.1093854,1.097694841,1.087665869,1.080030241,1.075500108,1.073306858,1.072041166,1.071581655,1.070205479,1.064735945,1.05507491,1.04242677,1.028383381,1.013068585,1.00030009,0.9883376161,0.9785693316,0.9694619486,0.960338039,0.9504799924,0.9410878976,0.9307520477,0.9217439395,0.9113278046,0.9009820705,0.8903133903,0.8798944127,0.8691873099
Tanzania,0.08244424502,0.06804723634,0.07194952213,0.07321833053,0.09154778267,0.09991020931,0.1144269857,0.1425439911,0.1299606719,0.136947379,0.1305822243,0.1763725497,0.1502041815,0.2138347236,0.149883231,0.1438154366,0.1702598895,0.1190864574,0.1264210318,0.1152553271,0.1016728482,0.1110416924,0.1098799457,0.1090481235,0.1129018875,0.1089906123,0.1031207356,0.1040817705,0.09666793363,0.09042918032,0.07498854937,0.0713830524,0.068988017,0.06849019357,0.06633637634,0.09207690695,0.1008391559,0.09264942838,0.0842620932,0.07710609799,0.08806186492,0.09102581704,0.1010335706,0.1034735806,0.1364374512,0.1477230763,0.1532289357,0.1452751792,0.1457449267,0.1376705995,0.1558182723,0.1786593194,0.2097633111,0.2229641435,0.2145692393,0.2270668414,0.2058465277,0.2078289114,0.2056347326
Uganda,0.06231701889,0.05828282614,0.05945828037,0.05799076771,0.06365735523,0.0785189246,0.08875244844,0.09477952256,0.1111569573,0.1289576795,0.1536103043,0.1490025286,0.1392254345,0.1159161207,0.1143632147,0.1055285901,0.08965790469,0.07096201139,0.0597988993,0.05589596343,0.05039705978,0.04117306366,0.04132380668,0.04516960488,0.04140157511,0.04256527263,0.04671858638,0.04932313671,0.05348610014,0.04790735762,0.04552160994,0.04511646565,0.04417706426,0.04276181678,0.03688071781,0.04702849246,0.05087288117,0.05218099954,0.05787144258,0.05751031068,0.05623640839,0.055352882,0.06119060791,0.06235434535,0.06599232699,0.08055022668,0.09099985213,0.09970720335,0.1044961815,0.1085603635,0.1187239586,0.1242652667,0.11314083,0.1196262093,0.1284151592,0.1271404361,0.1430042437,0.1418626193,0.1434621781
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27040704,12.53699484,11.01889918,9.569330308,8.005754853,7.750500846,6.778787962,6.487846529,6.167974554,6.154728832,6.04719734,6.176226409,6.305486005,6.906706382,6.472697058,6.271286012,6.497208481,6.711337966,6.514089862,5.478213943,5.874332835,6.203112645,6.08180905,5.904640106,5.248479998,4.227086146,4.471757855,3.899968181,4.154180631
Upper middle income,2.573290549,2.408431907,2.370115663,2.435563045,2.523331069,2.630169905,2.741215387,2.721412806,2.789009978,2.932650093,3.14904707,3.319984704,3.418813064,3.511925908,3.559916949,3.752037975,3.870335527,3.99277006,4.163930595,4.195973927,4.224217652,4.126318406,4.225275972,4.251357546,4.312283575,4.54407046,4.580217172,4.624509107,4.733269155,4.690500938,3.369752474,3.356201716,3.289505198,3.275768893,3.205141641,3.321612873,3.310813837,3.292260746,3.297308501,3.20965952,3.330377024,3.409178722,3.532021171,3.832840639,4.186121545,4.502614058,4.807485398,5.067308982,5.19650967,5.27842716,5.67965062,6.056411302,6.1730229,6.310043582,6.246460538,6.150867089,6.094382507,6.161387574,6.261836804
Uruguay,1.701585253,1.602728487,1.540659853,1.639286941,1.710103576,2.049517969,1.985095144,1.776102682,1.760311609,2.002063658,2.043748325,2.061016584,2.153574145,2.046525793,2.012627054,2.109368618,2.075243254,1.977924422,1.996896086,2.168021845,2.00243055,1.831860572,1.64986025,1.283984315,1.153194753,1.094674482,1.049044908,1.167588925,1.566596626,1.580253921,1.23810216,1.395427405,1.512145189,1.412956528,1.333896048,1.454590567,1.678274475,1.700223659,1.75627679,2.049573686,1.644710088,1.488510951,1.361977555,1.350919964,1.643842545,1.628635568,1.903528685,1.75583244,2.320205759,2.289773698,1.869452111,2.25888013,2.521474708,2.171452714,1.911517895,1.931411164,1.90704875,1.769167313,1.890244079
United States,15.99977916,15.68125552,16.0139375,16.48276215,16.96811858,17.45172525,18.12107301,18.59831788,19.08938916,19.85794566,21.11125227,20.98020348,21.74864198,22.51058213,21.50293038,20.40222407,21.15761537,21.53248401,21.97300469,21.78043698,20.78648774,19.76676417,18.59049523,18.57154371,18.97675027,18.88231274,18.72072272,19.35033442,20.01041341,20.07576978,19.40922912,19.00573561,19.02508245,19.2381088,19.28061081,19.25393761,19.61109008,20.34787297,20.26688031,20.10571961,20.4719331,20.17500468,19.44947847,19.50870471,19.60357288,19.478026,18.9576435,19.05602695,18.29480563,16.81886848,17.43419587,16.59940374,15.77114462,16.10295784,16.02637907,15.53534211,15.13174682,14.80588242,15.24087458
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.742077036,5.660080183,5.271574432,5.183666029,4.789292577,4.219003731,4.180839612,4.159800566,4.728701509,4.727774544,4.936633888,4.916591393,4.96164705,4.627331804,4.694879245,4.387587419,4.603173105,4.404868245,4.548983987,4.118498671,4.290955942,4.261845846,3.737762179,3.74067559,3.427109309,3.24388397,3.370708901,3.438864292,3.401191282
St. Vincent and the Grenadines,0.1358651352,0.1338842372,0.1321616069,0.1742042755,0.2154093777,0.1705402923,0.2109726489,0.2088768384,0.2481531191,0.3275386591,0.3241511144,0.3206470653,0.3963852947,0.4311397086,0.3488025534,0.3449851043,0.3413138354,0.337771728,0.3715750649,0.2943933206,0.3646361593,0.3614980432,0.3944745978,0.4626680254,0.6360430157,0.6316182311,0.6273320851,0.7271328077,0.6195826645,0.7192143531,0.7442622036,0.8350963144,1.111718439,1.110740864,1.295588521,1.388336125,1.389107545,1.482923212,1.762408749,1.763128346,1.484409066,1.946372795,2.127757991,2.123299053,2.303722816,2.301665485,2.301983389,2.76456928,2.029501573,9.141865125,2.309255496,2.123436274,3.688845852,2.025335101,2.663776316,2.015851927,2.466496752,2.458434251,2.540604301
"Venezuela, RB",7.009414089,6.153191257,6.188716289,6.208593147,6.041541446,6.271780502,5.690063409,6.352988554,6.132863919,6.245173175,6.542516687,5.326318974,5.172667176,5.339858592,5.862013939,4.838450872,4.225144321,4.563931495,4.781869421,5.1837538,5.980672501,5.896209728,5.831460328,5.662028721,5.523520026,5.847674412,6.163044283,6.086951144,6.208789311,5.679442917,5.252470818,5.094964181,5.095415857,5.240544514,5.137708804,5.332157043,5.835434754,5.951989214,5.690345825,5.369877255,5.555039095,5.570371515,5.799905954,5.404744528,5.490719284,5.961234384,5.582455841,5.607099135,5.915871452,5.848166013,6.026735216,5.891053315,6.264469322,6.3019949,6.269352903,5.780234026,5.428918569,5.058756948,4.782754887
British Virgin Islands,,,0.4407981729,0.432990908,0.8484497918,0.8300135808,1.219352693,0.3980245306,1.555956296,1.905727055,1.865208545,2.197562924,2.154946131,2.470310846,2.432849967,2.39964476,2.372146752,2.685709054,2.657005706,2.613219312,2.557405632,3.722527705,2.993469388,3.1624461,3.028985507,3.417031037,3.755632937,4.050617284,4.085793872,3.913321871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,0.1819466871,0.1830988735,0.2176935025,0.1969970337,0.2098704402,0.2179339536,0.2254339194,0.1954613225,0.2037638236,0.2011742034,0.6496799594,0.5514015231,0.5062319978,0.5385204148,0.4004206343,0.4474779338,0.279673019,0.3003612225,0.2967672351,0.3066457388,0.3098739595,0.3192612174,0.3235570638,0.3322148385,0.294899843,0.3475707695,0.3706801821,0.4076748705,0.3559984676,0.263108403,0.2707796741,0.2636924349,0.2724188742,0.3354065933,0.3631983286,0.4047498733,0.4491989804,0.5203983986,0.5744042889,0.571512649,0.6295800431,0.6925720655,0.8129083567,0.8561189235,1.016820775,1.097901436,1.131680197,1.23367488,1.363814127,1.512419303,1.698806226,1.676805213,1.639942555,1.692844192,1.837890351,2.257300246,2.390740709,2.348081292,2.698805922
Vanuatu,,,0.5950024339,0.4718489077,0.8644267569,0.6418780632,1.008050581,1.074339214,0.7729284714,0.5306801737,0.4724740553,0.6666363678,0.6865377415,0.5867262584,0.6441776115,0.5508046023,0.4272150055,0.4833813532,0.536321837,0.5539127267,0.5392740359,0.4330639583,0.4228899982,0.4428280454,0.4329125281,0.9309326174,0.4411826631,0.3503288628,0.4737760105,0.436544562,0.4775712093,0.4644435303,0.3866577306,0.3756033128,0.3655683369,0.4162677434,0.5241059626,0.5145297484,0.4494710288,0.496527069,0.4865811726,0.4756644768,0.412526363,0.4523522316,0.342930488,0.3344769259,0.3265245197,0.501221157,0.4450378282,0.5646184048,0.5503437532,0.5357334191,0.4809522855,0.4286209705,0.6063178318,0.5163612759,0.6467236263,0.5954486706,0.6150166567
World,3.121158107,3.068090418,3.114839453,3.221195326,3.32404569,3.432394516,3.534191045,3.585995251,3.704543018,3.875169073,4.147851485,4.23178829,4.347295292,4.493253113,4.403581722,4.342628818,4.493090892,4.558982918,4.653016254,4.696086391,4.601081514,4.406638284,4.314959591,4.286135321,4.339077192,4.428311744,4.412252113,4.461922924,4.565402665,4.566474137,3.902964422,3.874590704,3.804011014,3.769327631,3.732384777,3.781982439,3.806694025,3.813515227,3.780610935,3.747766066,3.812649312,3.827658881,3.834751351,3.958502744,4.092251662,4.196301213,4.281006432,4.39186678,4.376917216,4.27713137,4.483147956,4.570123103,4.578768146,4.610229279,4.560774243,4.488770091,4.436759079,4.441308582,4.483523912
Samoa,0.1350308855,0.1635418153,0.158377099,0.1840370717,0.208105654,0.2308921333,0.1964384107,0.191301302,0.2133775567,0.2088045838,0.2049376161,0.2521886842,0.2489561764,0.2463421516,0.2197401975,0.3876500631,0.3128798519,0.5265308254,0.690601743,0.616143208,0.6366237574,0.6564541909,0.7223779112,0.7179071016,0.7138586939,0.7105034532,0.7080385171,0.706235012,0.7044537675,0.7472813166,0.6756881269,0.6707317073,0.7251193426,0.7180598024,0.7113682576,0.7056748015,0.7595010662,0.755528434,0.8100023721,0.8064237411,0.8598255127,0.8552173963,0.9069780625,0.9015049498,0.9518636931,1.057188324,1.050455013,1.043697987,1.036721777,1.029514557,1.021813019,1.066843051,1.057702986,1.048701707,1.092498179,1.240245982,1.542099311,1.535642257,1.631587535
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",0.01103821742,0.01359902422,0.01272875187,0.01451815417,0.01754981479,0.01792607737,0.01702285033,0.01737952051,0.02138421136,0.02225325002,0.02723585946,0.03439433661,0.03959316324,0.05020344391,0.05586226733,0.08917934311,0.104727162,0.1205532165,0.1280997582,0.1362628442,0.1505233695,0.165266363,0.2292517624,0.2807296308,0.3200090133,0.3298402557,0.3172304237,0.325062071,0.3174621354,0.3126517258,0.5670373503,0.690937429,0.7047930637,0.5955663168,0.5931058302,0.6618247736,0.6516142904,0.6791574892,0.7130566447,0.7783155726,0.7978599203,0.8415944554,0.8208772174,0.9165129883,0.9416535108,0.9638234968,0.9382410219,0.9693403702,1.005383254,1.139166434,1.036067859,0.8690507303,0.8041457308,1.047834042,1.034329677,0.5362692964,0.400468047,0.3614179381,0.3266817628
South Africa,5.727222706,5.832620932,5.887167587,5.961337137,6.332343263,6.616545312,6.453858078,6.560824023,6.593619651,6.665435015,6.785927483,7.437297689,7.376048992,7.256838869,7.198226008,7.350683964,7.474398854,7.550740184,7.446833862,7.866688552,7.999997619,8.773993846,9.311609134,9.428689683,9.922517683,9.921214487,9.877463268,9.593208378,9.773399974,9.493667558,6.729798587,6.424621766,6.175429944,6.217680011,6.21264227,6.375893519,6.486114311,6.721030433,6.787881552,6.280539028,6.331876384,7.035133889,7.181223045,7.558134072,8.034617557,7.887120033,7.827679844,8.080250219,8.568994062,8.004039383,8.300179118,7.867123605,8.076633054,8.13733274,8.213157978,7.671201555,7.564450881,7.632729355,7.496644895
Zambia,,,,,0.9466064874,1.09687531,0.9511215923,1.261960037,1.16685337,1.056845472,0.9020387829,0.8778605241,0.910557144,0.9938381431,0.8793956368,0.8256404302,0.7875034986,0.708080538,0.6357262888,0.6372999631,0.6034570795,0.555921604,0.5618247046,0.5046298875,0.420786872,0.3977839272,0.4043109208,0.3665589966,0.4135966477,0.3329288679,0.3409296355,0.3492322106,0.3372243901,0.2911112641,0.2412696194,0.234153214,0.1884420765,0.2375591423,0.2199367271,0.1735603661,0.173772089,0.171152851,0.1749956069,0.1856665429,0.1826738447,0.1931471721,0.1790772396,0.1583625251,0.1696692019,0.1869068074,0.1940322443,0.2182098393,0.2779093584,0.284057583,0.3116925013,0.3192821881,0.3416150226,0.4147479875,0.4460654434
Zimbabwe,,,,,1.034904255,1.166241648,1.307903594,1.108579289,1.291860561,1.320781926,1.543252128,1.59615905,1.44963089,1.579042402,1.488475579,1.321987329,1.671492146,1.385335086,1.341457009,1.319808839,1.300763569,1.229247632,1.107255135,1.26738618,1.158911684,1.156175243,1.426918039,1.599635654,1.634844766,1.594088431,1.584485424,1.713321439,1.694415977,1.539740958,1.417186242,1.35661892,1.287559412,1.186792976,1.197744563,1.338101327,1.153054813,1.165725392,1.044812939,0.8495922166,0.8128179984,0.8702710683,0.8086876916,0.7963498456,0.6139155428,0.6186654644,0.7725791575,0.891089823,0.9233596965,0.9258164825,0.8942562254,0.8975983598,0.7833025833,0.7185704957,0.8497929054
